customer_id,project_id,cluster,personal_blurb
c732,P007,3,"Customer c732 looking at P007: Affordability is *Medium* (needs ₹0.28 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c732,P008,4,"Customer c732 looking at P008: Affordability is *Medium* (needs ₹0.26 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c732,P009,4,"Customer c732 looking at P009: Affordability is *Medium* (needs ₹0.15 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c732,P010,1,"Customer c732 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c732,P011,1,"Customer c732 looking at P011: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c732,P012,1,"Customer c732 looking at P012: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c732,P013,4,"Customer c732 looking at P013: Affordability is *Medium* (needs ₹0.61 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c732,P014,2,"Customer c732 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c732,P015,2,"Customer c732 looking at P015: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c733,P001,2,"Customer c733 looking at P001: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c733,P002,1,"Customer c733 looking at P002: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c733,P003,1,"Customer c733 looking at P003: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c733,P004,1,"Customer c733 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c733,P005,2,"Customer c733 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c733,P006,2,"Customer c733 looking at P006: Affordability is *Medium* (needs ₹0.41 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c733,P007,2,"Customer c733 looking at P007: Affordability is *Medium* (needs ₹0.23 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c733,P008,4,"Customer c733 looking at P008: Affordability is *Medium* (needs ₹0.21 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c733,P009,4,"Customer c733 looking at P009: Affordability is *Medium* (needs ₹0.11 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c733,P010,1,"Customer c733 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c733,P011,1,"Customer c733 looking at P011: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c733,P012,1,"Customer c733 looking at P012: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c733,P013,1,"Customer c733 looking at P013: Affordability is *Medium* (needs ₹0.56 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c733,P014,2,"Customer c733 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c733,P015,2,"Customer c733 looking at P015: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c734,P001,3,"Customer c734 looking at P001: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c734,P002,4,"Customer c734 looking at P002: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c734,P003,4,"Customer c734 looking at P003: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c734,P004,4,"Customer c734 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c734,P005,3,"Customer c734 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c734,P006,2,"Customer c734 looking at P006: Affordability is *Medium* (needs ₹0.45 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c734,P007,2,"Customer c734 looking at P007: Affordability is *Medium* (needs ₹0.27 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c734,P008,1,"Customer c734 looking at P008: Affordability is *Medium* (needs ₹0.26 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c734,P009,1,"Customer c734 looking at P009: Affordability is *Medium* (needs ₹0.15 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c734,P010,4,"Customer c734 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c734,P011,4,"Customer c734 looking at P011: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c734,P012,4,"Customer c734 looking at P012: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c734,P013,1,"Customer c734 looking at P013: Affordability is *Medium* (needs ₹0.60 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c734,P014,3,"Customer c734 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c734,P015,3,"Customer c734 looking at P015: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c735,P001,2,"Customer c735 looking at P001: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c735,P002,1,"Customer c735 looking at P002: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c735,P003,1,"Customer c735 looking at P003: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c735,P004,1,"Customer c735 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c735,P005,2,"Customer c735 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c735,P006,3,"Customer c735 looking at P006: Affordability is *Medium* (needs ₹0.28 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c735,P007,3,"Customer c735 looking at P007: Affordability is *Medium* (needs ₹0.11 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c735,P008,4,"Customer c735 looking at P008: Affordability is *Medium* (needs ₹0.09 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c735,P009,4,"Customer c735 looking at P009: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c735,P010,1,"Customer c735 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c735,P011,1,"Customer c735 looking at P011: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c735,P012,1,"Customer c735 looking at P012: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c735,P013,4,"Customer c735 looking at P013: Affordability is *Medium* (needs ₹0.44 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c735,P014,2,"Customer c735 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c735,P015,2,"Customer c735 looking at P015: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c736,P001,2,"Customer c736 looking at P001: Affordability is *Medium* (needs ₹0.05 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c736,P002,1,"Customer c736 looking at P002: Affordability is *Medium* (needs ₹0.08 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c736,P003,1,"Customer c736 looking at P003: Affordability is *Medium* (needs ₹0.10 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c736,P004,1,"Customer c736 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c736,P005,2,"Customer c736 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c736,P006,3,"Customer c736 looking at P006: Affordability is *Medium* (needs ₹0.65 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c736,P007,0,"Customer c736 looking at P007: Affordability is *Medium* (needs ₹0.47 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c736,P008,0,"Customer c736 looking at P008: Affordability is *Medium* (needs ₹0.45 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c736,P009,0,"Customer c736 looking at P009: Affordability is *Medium* (needs ₹0.35 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c736,P010,1,"Customer c736 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c736,P011,1,"Customer c736 looking at P011: Affordability is *Medium* (needs ₹0.08 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c736,P012,1,"Customer c736 looking at P012: Affordability is *Medium* (needs ₹0.08 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c736,P013,0,"Customer c736 looking at P013: Affordability is *Medium* (needs ₹0.80 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c736,P014,2,"Customer c736 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c736,P015,2,"Customer c736 looking at P015: Affordability is *Medium* (needs ₹0.09 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c737,P001,2,"Customer c737 looking at P001: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c737,P002,1,"Customer c737 looking at P002: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c737,P003,1,"Customer c737 looking at P003: Affordability is *Low* (needs ₹0.02 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c737,P004,1,"Customer c737 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c737,P005,2,"Customer c737 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c737,P006,2,"Customer c737 looking at P006: Affordability is *Medium* (needs ₹0.56 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c737,P007,2,"Customer c737 looking at P007: Affordability is *Medium* (needs ₹0.39 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c737,P008,0,"Customer c737 looking at P008: Affordability is *Medium* (needs ₹0.37 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c737,P009,0,"Customer c737 looking at P009: Affordability is *Medium* (needs ₹0.26 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c737,P010,1,"Customer c737 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c737,P011,1,"Customer c737 looking at P011: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c737,P012,1,"Customer c737 looking at P012: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c737,P013,1,"Customer c737 looking at P013: Affordability is *Medium* (needs ₹0.72 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c737,P014,2,"Customer c737 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c737,P015,2,"Customer c737 looking at P015: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c738,P001,3,"Customer c738 looking at P001: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c738,P002,4,"Customer c738 looking at P002: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c738,P003,4,"Customer c738 looking at P003: Affordability is *Low* (needs ₹0.02 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c738,P004,4,"Customer c738 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c738,P005,3,"Customer c738 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c738,P006,2,"Customer c738 looking at P006: Affordability is *Medium* (needs ₹0.56 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c738,P007,2,"Customer c738 looking at P007: Affordability is *Medium* (needs ₹0.39 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c738,P008,1,"Customer c738 looking at P008: Affordability is *Medium* (needs ₹0.37 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c738,P009,1,"Customer c738 looking at P009: Affordability is *Medium* (needs ₹0.26 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c738,P010,4,"Customer c738 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c738,P011,4,"Customer c738 looking at P011: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c738,P012,4,"Customer c738 looking at P012: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c738,P013,1,"Customer c738 looking at P013: Affordability is *Medium* (needs ₹0.72 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c738,P014,3,"Customer c738 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c738,P015,3,"Customer c738 looking at P015: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c739,P001,2,"Customer c739 looking at P001: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c739,P002,1,"Customer c739 looking at P002: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c739,P003,1,"Customer c739 looking at P003: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c739,P004,1,"Customer c739 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c739,P005,2,"Customer c739 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c739,P006,2,"Customer c739 looking at P006: Affordability is *Medium* (needs ₹0.26 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c739,P007,2,"Customer c739 looking at P007: Affordability is *Medium* (needs ₹0.08 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c739,P008,4,"Customer c739 looking at P008: Affordability is *Medium* (needs ₹0.07 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c739,P009,4,"Customer c739 looking at P009: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c739,P010,1,"Customer c739 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c739,P011,1,"Customer c739 looking at P011: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c739,P012,1,"Customer c739 looking at P012: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c739,P013,1,"Customer c739 looking at P013: Affordability is *Medium* (needs ₹0.41 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c739,P014,2,"Customer c739 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c739,P015,2,"Customer c739 looking at P015: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c740,P001,2,"Customer c740 looking at P001: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c740,P002,1,"Customer c740 looking at P002: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c740,P003,1,"Customer c740 looking at P003: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c740,P004,1,"Customer c740 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c740,P005,2,"Customer c740 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c740,P006,3,"Customer c740 looking at P006: Affordability is *Medium* (needs ₹0.14 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c740,P007,3,"Customer c740 looking at P007: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c740,P008,4,"Customer c740 looking at P008: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c740,P009,4,"Customer c740 looking at P009: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c740,P010,1,"Customer c740 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c740,P011,1,"Customer c740 looking at P011: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c740,P012,1,"Customer c740 looking at P012: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c740,P013,4,"Customer c740 looking at P013: Affordability is *Medium* (needs ₹0.30 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c740,P014,2,"Customer c740 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c740,P015,2,"Customer c740 looking at P015: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c741,P001,2,"Customer c741 looking at P001: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c741,P002,1,"Customer c741 looking at P002: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c741,P003,1,"Customer c741 looking at P003: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c741,P004,1,"Customer c741 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c741,P005,2,"Customer c741 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c741,P006,3,"Customer c741 looking at P006: Affordability is *Medium* (needs ₹0.42 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c741,P007,3,"Customer c741 looking at P007: Affordability is *Medium* (needs ₹0.24 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c741,P008,4,"Customer c741 looking at P008: Affordability is *Medium* (needs ₹0.23 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c741,P009,4,"Customer c741 looking at P009: Affordability is *Medium* (needs ₹0.12 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c741,P010,1,"Customer c741 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c741,P011,1,"Customer c741 looking at P011: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c741,P012,1,"Customer c741 looking at P012: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c741,P013,4,"Customer c741 looking at P013: Affordability is *Medium* (needs ₹0.57 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c741,P014,2,"Customer c741 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c741,P015,2,"Customer c741 looking at P015: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c742,P001,2,"Customer c742 looking at P001: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c742,P002,1,"Customer c742 looking at P002: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c742,P003,1,"Customer c742 looking at P003: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c742,P004,1,"Customer c742 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c742,P005,2,"Customer c742 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c742,P006,2,"Customer c742 looking at P006: Affordability is *Medium* (needs ₹0.43 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c742,P007,2,"Customer c742 looking at P007: Affordability is *Medium* (needs ₹0.25 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c742,P008,4,"Customer c742 looking at P008: Affordability is *Medium* (needs ₹0.23 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c742,P009,4,"Customer c742 looking at P009: Affordability is *Medium* (needs ₹0.13 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c742,P010,1,"Customer c742 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c742,P011,1,"Customer c742 looking at P011: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
